ExperimentName,Site,NDARGUID,Version,Overall_RT,Overall_ACC,HappyBlocks_RT,HappyBlocks_ACC,FearBlocks_RT,FearBlocks_ACC,NeutBlocks_RT,NeutBlocks_ACC,PlaceBlocks_RT,PlaceBlocks_ACC,Overall0back_RT,Overall0back_ACC,Happy0back_RT,Happy0back_ACC,Fear0back_RT,Fear0back_ACC,Neut0back_RT,Neut0back_ACC,Place0back_RT,Place0back_ACC,Overall2back_RT,Overall2back_ACC,Happy2back_RT,Happy2back_ACC,Fear2back_RT,Fear2back_ACC,Neut2back_RT,Neut2back_ACC,Place2back_RT,Place2back_ACC,run1Overall_RT,run1Overall_ACC,run1HappyBlocks_RT,run1HappyBlocks_ACC,run1FearBlocks_RT,run1FearBlocks_ACC,run1NeutBlocks_RT,run1NeutBlocks_ACC,run1PlaceBlocks_RT,run1PlaceBlocks_ACC,run1Happy0back_RT,run1Happy0back_ACC,run1Fear0back_RT,run1Fear0back_ACC,run1Neut0back_RT,run1Neut0back_ACC,run1Place0back_RT,run1Place0back_ACC,run1Happy2back_RT,run1Happy2back_ACC,run1Fear2back_RT,run1Fear2back_ACC,run1Neut2back_RT,run1Neut2back_ACC,run1Place2back_RT,run1Place2back_ACC,run2Overall_RT,run2Overall_ACC,run2HappyBlocks_RT,run2HappyBlocks_ACC,run2FearBlocks_RT,run2FearBlocks_ACC,run2NeutBlocks_RT,run2NeutBlocks_ACC,run2PlaceBlocks_RT,run2PlaceBlocks_ACC,run2Happy0back_RT,run2Happy0back_ACC,run2Fear0back_RT,run2Fear0back_ACC,run2Neut0back_RT,run2Neut0back_ACC,run2Place0back_RT,run2Place0back_ACC,run2Happy2back_RT,run2Happy2back_ACC,run2Fear2back_RT,run2Fear2back_ACC,run2Neut2back_RT,run2Neut2back_ACC,run2Place2back_RT,run2Place2back_ACC,Nonlure_ACC,Lure_ACC,Target_ACC,HappyTargetHR,HappyLureFA,HappyNonlureFA,FearTargetHR,FearLureFA,FearNonlureFA,NeutTargetHR,NeutLureFA,NeutNonlureFA,PlaceTargetHR,PlaceLureFA,PlaceNonlureFA,
Emo_Nback_20160913,FIU,LTJFH518,3.000,984.977,0.819,947.097,0.775,993.031,0.800,962.121,0.825,1032.714,0.875,916.183,0.887,916.438,0.800,971.188,0.800,854.053,0.950,931.000,1.000,1066.383,0.750,979.800,0.750,1014.875,0.800,1108.786,0.700,1168.333,0.750,1013.785,0.812,1035.857,0.700,1001.294,0.850,1049.059,0.850,972.824,0.850,1046.286,0.700,992.500,0.800,837.444,0.900,833.400,1.000,1025.429,0.700,1009.111,0.900,1287.125,0.800,1172.000,0.700,956.606,0.825,874.000,0.850,983.667,0.750,869.750,0.800,1089.278,0.900,815.444,0.900,949.875,0.800,869.000,1.000,1028.600,1.000,939.875,0.800,1022.286,0.700,871.000,0.600,1165.125,0.800,0.978,0.688,0.500,0.250,0.800,0.955,0.500,0.600,1.000,0.375,0.900,0.955,0.875,0.700,0.955,
Emo_Nback_20160913,FIU,MNXPRD46,2.000,1126.238,0.894,1072.806,0.900,1099.474,0.950,1063.077,0.975,1306.367,0.750,1025.324,0.887,1012.632,0.950,955.400,1.000,973.050,1.000,1249.083,0.600,1225.750,0.900,1140.059,0.850,1259.556,0.900,1157.842,0.950,1344.556,0.900,1105.357,0.875,1039.941,0.850,1091.421,0.950,1089.579,0.950,1217.133,0.750,910.222,0.900,896.000,1.000,1036.900,1.000,978.600,0.500,1185.875,0.800,1308.556,0.900,1148.111,0.900,1336.400,1.000,1146.260,0.912,1102.211,0.950,1107.526,0.950,1037.900,1.000,1395.600,0.750,1104.800,1.000,1014.800,1.000,909.200,1.000,1442.286,0.700,1099.333,0.900,1210.556,0.900,1166.600,1.000,1354.750,0.800,0.978,0.875,0.875,1.000,0.900,0.864,1.000,0.800,1.000,1.000,0.900,1.000,0.500,0.800,0.818,
Emo_Nback_20160913,FIU,NDF1FD44,3.000,939.161,0.775,989.250,0.800,877.382,0.850,927.258,0.775,971.259,0.675,880.871,0.875,906.882,0.850,887.947,0.950,814.368,0.950,926.667,0.750,1014.722,0.675,1082.600,0.750,864.000,0.750,1106.000,0.600,1027.000,0.600,1080.111,0.675,1154.067,0.750,985.353,0.850,949.000,0.550,1256.818,0.550,1157.286,0.700,950.667,0.900,846.333,0.900,1341.200,0.500,1151.250,0.800,1024.375,0.800,1411.000,0.200,1186.500,0.600,830.429,0.875,843.824,0.850,769.412,0.850,915.300,1.000,774.938,0.800,731.600,1.000,831.500,1.000,785.600,1.000,719.400,1.000,1004.143,0.700,680.714,0.700,1045.000,1.000,867.500,0.600,0.848,0.594,0.625,0.500,0.800,0.909,0.750,0.700,0.955,0.625,0.800,0.818,0.625,0.700,0.682,
Emo_Nback_20160913,FIU,PCULUWVC,4.000,681.126,0.744,832.433,0.750,619.571,0.875,459.640,0.625,789.828,0.725,635.508,0.762,935.615,0.650,459.944,0.900,419.812,0.800,829.071,0.700,729.103,0.725,753.529,0.850,788.588,0.850,530.444,0.450,753.200,0.750,859.317,0.750,1126.632,0.950,730.167,0.900,563.400,0.500,875.077,0.650,1127.200,1.000,538.300,1.000,428.250,0.800,999.333,0.600,1126.000,0.900,970.000,0.800,1104.000,0.200,768.571,0.700,499.915,0.738,324.273,0.550,502.471,0.850,390.467,0.750,720.562,0.800,297.000,0.300,362.000,0.800,411.375,0.800,701.375,0.800,334.500,0.800,627.333,0.900,366.571,0.700,739.750,0.800,0.848,0.844,0.219,0.375,0.900,0.818,0.375,1.000,1.000,0.000,0.800,0.773,0.125,0.800,0.909,
Emo_Nback_20160913,FIU,RLETBAV0,4.000,933.160,0.900,907.167,0.900,936.395,0.950,889.273,0.825,994.270,0.925,834.895,0.950,869.150,1.000,859.300,1.000,700.375,0.800,883.850,1.000,1042.985,0.850,954.688,0.800,1022.056,0.900,1067.059,0.850,1124.176,0.850,824.189,0.925,745.611,0.900,855.400,1.000,820.684,0.950,874.588,0.850,725.300,1.000,751.200,1.000,642.200,1.000,769.200,1.000,771.000,0.800,959.600,1.000,1019.000,0.900,1025.143,0.700,1048.357,0.875,1068.722,0.900,1026.389,0.900,982.357,0.700,1096.000,1.000,1013.000,1.000,967.400,1.000,797.333,0.600,998.500,1.000,1138.375,0.800,1100.125,0.800,1121.125,0.800,1193.500,1.000,0.957,0.875,0.875,0.875,0.800,0.955,0.875,0.900,1.000,0.750,0.700,0.909,1.000,0.900,0.909,
Emo_Nback_20160913,FIU,TE4HH4XV,2.000,1005.817,0.819,1088.242,0.825,984.500,0.850,1004.941,0.850,940.300,0.750,1029.694,0.900,1094.556,0.900,1044.800,1.000,1058.421,0.950,895.333,0.750,976.678,0.738,1080.667,0.750,898.357,0.700,937.200,0.750,985.267,0.750,1057.984,0.800,1095.200,0.750,1119.889,0.900,1025.500,0.800,981.133,0.750,1015.000,0.800,1344.600,1.000,1128.778,0.900,740.429,0.700,1186.857,0.700,839.000,0.800,892.714,0.700,1191.750,0.800,955.985,0.838,1082.444,0.900,832.188,0.800,986.667,0.900,899.467,0.750,1158.200,1.000,745.000,1.000,995.100,1.000,1030.875,0.800,987.750,0.800,977.500,0.600,976.125,0.800,749.286,0.700,0.913,1.000,0.344,0.375,1.000,0.909,0.500,1.000,0.909,0.500,0.900,0.955,0.000,1.000,0.909,
Emo_Nback_20160913,FIU,THHL55VX,4.000,919.754,0.762,877.788,0.825,802.321,0.700,938.088,0.850,1069.741,0.675,874.875,0.700,894.833,0.900,768.818,0.550,833.812,0.800,1008.000,0.550,957.833,0.825,857.333,0.750,824.000,0.850,1030.778,0.900,1112.188,0.800,953.492,0.738,931.875,0.800,772.067,0.750,914.467,0.750,1234.462,0.650,990.000,0.900,774.667,0.600,916.667,0.600,1174.167,0.600,857.143,0.700,770.333,0.900,913.000,0.900,1286.143,0.700,888.159,0.787,826.882,0.850,837.231,0.650,956.737,0.950,916.786,0.700,799.667,0.900,761.800,0.500,784.100,1.000,808.600,0.500,857.500,0.800,884.375,0.800,1148.556,0.900,976.889,0.900,0.913,0.625,0.500,0.625,0.800,0.909,0.250,0.700,0.864,0.625,0.900,0.909,0.500,0.500,0.818,
Emo_Nback_20160913,FIU,TXP1FUP8,2.000,965.744,0.831,918.636,0.825,1002.543,0.875,895.667,0.750,1033.429,0.875,856.167,0.825,849.133,0.750,767.167,0.900,801.867,0.750,996.278,0.900,1073.687,0.838,976.556,0.900,1251.765,0.850,989.467,0.750,1072.765,0.850,1036.400,0.812,932.062,0.800,1117.882,0.850,923.923,0.650,1128.316,0.950,903.000,0.800,734.600,1.000,857.000,0.800,1075.111,0.900,961.125,0.800,1665.429,0.700,1031.000,0.500,1176.200,1.000,898.206,0.850,906.000,0.850,893.611,0.900,874.059,0.850,920.750,0.800,787.571,0.700,807.875,0.800,738.857,0.700,917.444,0.900,988.900,1.000,962.200,1.000,968.700,1.000,925.000,0.700,0.978,0.844,0.656,0.500,0.800,0.955,0.750,0.900,0.909,0.500,0.500,0.955,0.875,0.800,0.909,
Emo_Nback_Behavioral_20161208,FIU,U5MDAXXV,3.000,1023.717,0.863,962.800,0.875,989.290,0.775,1015.771,0.875,1117.703,0.925,923.118,0.950,805.550,1.000,987.812,0.800,915.450,1.000,996.600,1.000,1147.032,0.775,1172.467,0.750,990.867,0.750,1149.533,0.750,1260.176,0.850,1037.635,0.787,1012.278,0.900,1001.909,0.550,984.000,0.800,1132.500,0.900,857.900,1.000,1032.000,0.600,758.900,1.000,1115.100,1.000,1205.250,0.800,965.800,0.500,1359.167,0.600,1154.250,0.800,1012.027,0.938,910.412,0.850,982.350,1.000,1042.526,0.950,1103.684,0.950,753.200,1.000,961.300,1.000,1072.000,1.000,878.100,1.000,1135.000,0.700,1003.400,1.000,1009.778,0.900,1354.333,0.900,0.935,0.875,0.875,0.875,0.800,0.909,0.750,0.600,0.864,0.875,0.800,0.909,1.000,0.900,0.909,
Emo_Nback_20160913,FIU,W26YNDL9,2.000,908.754,0.787,886.800,0.625,886.471,0.850,849.581,0.775,996.000,0.900,794.754,0.812,673.778,0.450,787.800,1.000,709.824,0.850,935.368,0.950,1030.230,0.762,1006.625,0.800,1027.429,0.700,1019.286,0.700,1063.765,0.850,919.409,0.825,857.533,0.750,985.053,0.950,847.812,0.800,971.062,0.800,667.625,0.800,890.000,1.000,704.200,1.000,935.667,0.900,1074.571,0.700,1090.667,0.900,1087.167,0.600,1016.571,0.700,897.033,0.750,930.700,0.500,761.600,0.750,851.467,0.750,1015.950,1.000,723.000,0.100,685.600,1.000,717.857,0.700,935.100,1.000,953.778,0.900,913.600,0.500,968.375,0.800,1096.800,1.000,0.935,0.812,0.688,0.625,0.500,0.682,0.750,0.800,0.909,0.500,0.600,0.955,0.875,0.900,0.909,
Emo_Nback_20160913,FIU,WTBPTVCP,2.000,989.916,0.894,953.486,0.925,925.861,0.900,973.475,1.000,1133.633,0.750,796.282,0.887,779.526,0.950,708.000,0.950,748.300,1.000,1023.615,0.650,1180.861,0.900,1137.111,0.900,1169.353,0.850,1198.650,1.000,1217.765,0.850,967.919,0.925,931.895,0.950,993.316,0.950,934.900,1.000,1021.812,0.800,652.556,0.900,731.300,1.000,650.100,1.000,869.250,0.800,1183.300,1.000,1284.444,0.900,1219.700,1.000,1174.375,0.800,1013.507,0.863,976.278,0.900,850.471,0.850,1012.050,1.000,1261.429,0.700,893.800,1.000,682.111,0.900,846.500,1.000,1270.600,0.500,1079.375,0.800,1039.875,0.800,1177.600,1.000,1256.333,0.900,0.978,0.781,0.781,0.875,0.800,1.000,0.500,1.000,1.000,1.000,1.000,1.000,0.750,0.600,0.818,
Emo_Nback_20160913,FIU,X64TGR65,2.000,1003.247,0.912,907.800,0.875,988.528,0.900,1026.436,0.975,1085.639,0.900,939.000,0.963,860.111,0.900,943.850,1.000,925.700,1.000,1022.632,0.950,1074.942,0.863,958.294,0.850,1044.375,0.800,1132.474,0.950,1156.059,0.850,1017.000,0.925,857.833,0.900,1025.889,0.900,1077.526,0.950,1098.842,0.950,843.200,1.000,920.600,1.000,906.500,1.000,1059.700,1.000,876.125,0.800,1157.500,0.800,1267.556,0.900,1142.333,0.900,989.111,0.900,960.706,0.850,951.167,0.900,977.900,1.000,1070.882,0.850,881.250,0.800,967.100,1.000,944.900,1.000,981.444,0.900,1031.333,0.900,931.250,0.800,1010.900,1.000,1171.500,0.800,0.978,1.000,0.625,0.500,1.000,0.955,0.500,1.000,1.000,1.000,0.900,1.000,0.500,1.000,1.000,
Emo_Nback_20160913,FIU,YAEE6YN4,3.000,1221.147,0.681,1285.433,0.750,1190.560,0.625,1206.033,0.750,1191.542,0.600,1325.154,0.650,1332.400,0.750,1302.000,0.600,1294.357,0.700,1379.727,0.550,1126.263,0.713,1238.467,0.750,1087.692,0.650,1128.750,0.800,1032.308,0.650,1206.392,0.637,1260.200,0.750,997.556,0.450,1293.214,0.700,1195.385,0.650,1193.000,0.700,1251.000,0.300,1396.333,0.600,1425.833,0.600,1319.000,0.800,870.833,0.600,1215.875,0.800,997.857,0.700,1234.121,0.725,1310.667,0.750,1299.125,0.800,1129.750,0.800,1187.000,0.550,1454.375,0.800,1319.000,0.900,1217.875,0.800,1324.400,0.500,1146.429,0.700,1273.571,0.700,1041.625,0.800,1072.500,0.600,0.848,0.375,0.719,0.625,0.300,1.000,0.750,0.200,0.773,0.750,0.300,0.955,0.750,0.200,0.727,
Emo_Nback_20160913,FIU,YD28H9BD,2.000,1129.756,0.769,1060.714,0.700,1153.353,0.850,1076.588,0.850,1238.593,0.675,996.400,0.812,905.857,0.700,1074.235,0.850,871.526,0.950,1150.867,0.750,1279.207,0.725,1215.571,0.700,1232.471,0.850,1336.333,0.750,1348.250,0.600,1215.131,0.762,1217.333,0.750,1292.125,0.800,1148.588,0.850,1204.846,0.650,1091.250,0.800,1315.000,0.800,907.300,1.000,1119.125,0.800,1361.429,0.700,1269.250,0.800,1493.286,0.700,1342.000,0.500,1045.758,0.775,880.000,0.650,1030.000,0.900,1004.588,0.850,1269.929,0.700,658.667,0.600,860.222,0.900,831.778,0.900,1187.143,0.700,1069.714,0.700,1199.778,0.900,1199.000,0.800,1352.714,0.700,0.870,0.812,0.625,0.375,0.600,0.864,0.875,0.700,0.909,1.000,0.600,0.909,0.250,0.800,0.773,
Emo_Nback_20160913,FIU,ZZZNB0XC,3.000,876.109,0.631,744.048,0.525,834.615,0.650,865.615,0.650,1023.429,0.700,847.945,0.688,597.538,0.650,821.667,0.750,957.909,0.550,1000.438,0.800,909.783,0.575,982.125,0.400,852.273,0.550,797.933,0.750,1054.083,0.600,934.175,0.713,881.083,0.600,951.412,0.850,872.438,0.800,1045.167,0.600,887.286,0.700,969.667,0.900,948.444,0.900,1097.857,0.700,872.400,0.500,930.875,0.800,774.714,0.700,971.400,0.500,800.886,0.550,561.333,0.450,614.000,0.450,854.700,0.500,1007.125,0.800,259.500,0.600,599.667,0.600,1000.500,0.200,924.667,0.900,1165.000,0.300,642.667,0.300,818.250,0.800,1113.143,0.700,0.674,0.781,0.312,0.125,0.800,0.545,0.625,0.700,0.636,0.250,0.600,0.818,0.250,0.700,0.864,
Emo_Nback_GE_20160913,LIBR,1DZWFKCG,1.000,960.190,0.956,859.737,0.950,1002.351,0.925,892.231,0.975,1086.026,0.975,876.587,1.000,862.450,1.000,943.850,1.000,743.850,1.000,956.200,1.000,1051.808,0.912,856.722,0.900,1071.176,0.850,1048.421,0.950,1222.684,0.950,922.907,0.938,817.722,0.900,984.111,0.900,832.350,1.000,1059.895,0.950,905.000,1.000,860.300,1.000,721.800,1.000,947.100,1.000,708.625,0.800,1138.875,0.800,942.900,1.000,1185.222,0.900,996.038,0.975,897.550,1.000,1019.632,0.950,955.263,0.950,1110.850,1.000,819.900,1.000,1027.400,1.000,765.900,1.000,965.300,1.000,975.200,1.000,1011.000,0.900,1165.667,0.900,1256.400,1.000,1.000,0.906,0.875,0.875,0.900,1.000,0.875,0.800,1.000,0.875,1.000,1.000,0.875,1.000,1.000,
Emo_Nback_GE_20160913,LIBR,1L5VJRZG,4.000,996.112,0.669,928.444,0.675,927.714,0.700,995.435,0.575,1125.690,0.725,1030.867,0.562,933.000,0.650,1059.273,0.550,921.875,0.400,1171.769,0.650,970.887,0.775,924.214,0.700,842.588,0.850,1034.667,0.750,1088.250,0.800,1046.018,0.688,907.000,0.800,1035.923,0.650,906.167,0.600,1334.143,0.700,915.429,0.700,1299.000,0.500,844.333,0.600,1342.714,0.700,900.444,0.900,871.500,0.800,968.000,0.600,1325.571,0.700,943.327,0.650,959.636,0.550,833.933,0.750,1092.818,0.550,931.133,0.750,953.500,0.600,859.500,0.600,1154.500,0.200,972.333,0.600,967.000,0.500,816.889,0.900,1079.111,0.900,903.667,0.900,0.826,0.375,0.688,0.750,0.100,0.909,0.750,0.100,0.955,0.625,0.100,0.773,0.625,0.400,0.909,
Emo_Nback_GE_20160913,LIBR,2484CB0H,4.000,953.678,0.756,869.600,0.750,999.771,0.875,962.621,0.725,977.741,0.675,886.224,0.838,854.632,0.950,852.158,0.950,876.000,0.650,972.500,0.800,1037.370,0.675,895.455,0.550,1175.062,0.800,1033.000,0.800,985.364,0.550,989.263,0.713,927.571,0.700,939.278,0.900,1057.533,0.750,1063.200,0.500,964.222,0.900,798.900,1.000,937.857,0.700,1008.333,0.600,861.600,0.500,1114.750,0.800,1162.250,0.800,1145.500,0.400,921.984,0.800,818.875,0.800,1063.824,0.850,860.929,0.700,927.471,0.850,756.000,1.000,911.333,0.900,803.833,0.600,951.000,1.000,923.667,0.600,1235.375,0.800,903.750,0.800,893.857,0.700,0.826,0.875,0.531,0.625,1.000,0.682,0.875,0.900,0.864,0.250,0.700,0.909,0.375,0.700,0.773,
Emo_Nback_GE_20160913,LIBR,27BUCF9E,1.000,1176.667,0.487,1225.909,0.550,1068.455,0.550,1119.238,0.525,1369.231,0.325,1251.947,0.475,1237.273,0.550,1219.556,0.450,1206.300,0.500,1365.625,0.400,1105.150,0.500,1214.545,0.550,963.846,0.650,1040.091,0.550,1375.000,0.250,1157.795,0.550,1154.538,0.650,1088.167,0.600,1119.909,0.550,1319.625,0.400,1194.286,0.700,1215.400,0.500,1261.500,0.600,1309.800,0.500,1108.167,0.600,997.286,0.700,950.000,0.500,1336.000,0.300,1201.088,0.425,1329.000,0.450,1044.800,0.500,1118.500,0.500,1448.600,0.250,1312.500,0.400,1224.750,0.400,1123.500,0.400,1458.667,0.300,1342.200,0.500,924.833,0.600,1115.167,0.600,1433.500,0.200,0.652,0.250,0.406,0.375,0.100,0.818,0.250,0.100,0.864,0.500,0.300,0.636,0.500,0.100,0.364,
Emo_Nback_GE_20160913,LIBR,29TAPT8B,4.000,929.739,0.863,886.343,0.875,972.429,0.875,858.030,0.825,998.057,0.875,839.246,0.863,810.765,0.850,925.737,0.950,775.400,0.750,828.056,0.900,1020.232,0.863,957.722,0.900,1027.875,0.800,926.889,0.900,1178.059,0.850,890.814,0.875,747.267,0.750,913.235,0.850,827.211,0.950,1047.684,0.950,685.143,0.700,936.778,0.900,774.500,1.000,818.600,1.000,801.625,0.800,886.750,0.800,885.778,0.900,1302.222,0.900,969.809,0.850,990.650,1.000,1028.333,0.900,899.857,0.700,939.125,0.800,898.700,1.000,915.800,1.000,777.200,0.500,839.875,0.800,1082.600,1.000,1169.000,0.800,968.000,0.900,1038.375,0.800,0.891,0.875,0.750,0.875,0.800,0.909,0.750,1.000,0.864,0.750,0.700,0.909,0.625,0.900,0.955,
Emo_Nback_GE_20160913,LIBR,4TG8X5LW,1.000,1015.877,0.912,1020.943,0.875,951.474,0.950,1021.730,0.925,1072.917,0.900,937.092,0.950,949.368,0.950,940.000,0.950,980.750,1.000,872.556,0.900,1101.414,0.875,1105.938,0.800,962.947,0.950,1069.941,0.850,1273.278,0.900,1065.292,0.900,1177.059,0.850,1030.889,0.900,1030.778,0.900,1030.579,0.950,1138.556,0.900,1055.333,0.900,1125.100,1.000,859.900,1.000,1220.375,0.800,1006.444,0.900,912.875,0.800,1220.222,0.900,967.797,0.925,873.500,0.900,880.000,1.000,1013.158,0.950,1120.235,0.850,779.100,1.000,836.200,1.000,836.400,1.000,888.375,0.800,991.500,0.800,923.800,1.000,1209.556,0.900,1326.333,0.900,1.000,0.969,0.875,0.875,0.800,0.909,1.000,0.800,1.000,1.000,0.700,1.000,0.625,1.000,0.955,
Emo_Nback_GE_20160913,LIBR,5BA97WFG,3.000,885.037,0.838,855.576,0.825,1014.516,0.775,863.206,0.850,821.167,0.900,860.627,0.938,768.800,1.000,1050.438,0.800,884.000,0.950,778.400,1.000,916.068,0.738,989.077,0.650,976.200,0.750,836.867,0.750,874.625,0.800,888.119,0.838,898.294,0.850,1000.143,0.700,918.278,0.900,761.222,0.900,712.600,1.000,1012.571,0.700,922.500,1.000,777.000,1.000,1163.571,0.700,987.714,0.700,913.000,0.800,741.500,0.800,881.955,0.838,810.188,0.800,1026.353,0.850,801.250,0.800,881.111,0.900,825.000,1.000,1079.889,0.900,841.222,0.900,779.800,1.000,785.500,0.600,966.125,0.800,749.857,0.700,1007.750,0.800,0.957,0.906,0.500,0.500,0.900,0.909,0.375,0.900,0.864,0.500,0.900,0.955,0.625,1.000,0.955,
Emo_Nback_GE_20160913,LIBR,5MYF77YV,3.000,793.934,0.950,778.475,1.000,788.000,0.975,793.324,0.925,818.167,0.900,707.987,0.938,719.200,1.000,732.211,0.950,708.167,0.900,669.778,0.900,877.649,0.963,837.750,1.000,841.000,1.000,874.000,0.950,966.556,0.900,798.156,0.963,789.050,1.000,830.350,1.000,793.941,0.850,778.650,1.000,627.500,1.000,732.200,1.000,659.750,0.800,627.100,1.000,950.600,1.000,928.500,1.000,913.222,0.900,930.200,1.000,789.600,0.938,767.900,1.000,743.421,0.950,792.800,1.000,867.562,0.800,810.900,1.000,732.222,0.900,746.900,1.000,723.125,0.800,724.900,1.000,753.500,1.000,838.700,1.000,1012.000,0.800,0.891,0.969,0.906,1.000,1.000,1.000,1.000,1.000,0.955,0.750,1.000,0.955,0.875,1.000,0.864,
Emo_Nback_GE_20160913,LIBR,68LOWZRB,1.000,1021.888,0.838,991.543,0.875,942.735,0.850,1117.152,0.825,1040.938,0.800,985.795,0.912,891.737,0.950,915.444,0.900,1116.500,0.900,1024.722,0.900,1065.082,0.762,1110.062,0.800,973.438,0.800,1117.933,0.750,1061.786,0.700,1045.985,0.825,1032.176,0.850,1071.062,0.800,1079.000,0.850,1000.500,0.800,886.900,1.000,1157.875,0.800,1178.889,0.900,920.556,0.900,1239.714,0.700,984.250,0.800,966.625,0.800,1103.286,0.700,998.500,0.850,953.167,0.900,828.667,0.900,1157.688,0.800,1081.375,0.800,897.111,0.900,721.500,1.000,1054.111,0.900,1128.889,0.900,1009.222,0.900,962.625,0.800,1290.857,0.700,1020.286,0.700,0.913,0.625,0.938,1.000,0.800,0.864,1.000,0.500,0.955,1.000,0.600,0.864,0.750,0.800,0.818,
Emo_Nback_GE_20160913,LIBR,6VXADERG,3.000,1078.504,0.869,1110.378,0.925,1000.576,0.825,1099.200,0.875,1098.147,0.850,954.382,0.950,991.947,0.950,913.350,1.000,931.667,0.900,981.526,0.950,1228.238,0.787,1235.389,0.900,1134.769,0.650,1276.588,0.850,1245.867,0.750,1142.104,0.838,1229.842,0.950,996.438,0.800,1204.000,0.800,1121.688,0.800,1089.000,1.000,983.800,1.000,1030.000,0.800,947.222,0.900,1386.333,0.900,1017.500,0.600,1378.000,0.800,1346.000,0.700,1019.319,0.900,984.278,0.900,1004.471,0.850,1010.947,0.950,1077.222,0.900,884.111,0.900,842.900,1.000,853.000,1.000,1012.400,1.000,1084.444,0.900,1235.286,0.700,1186.444,0.900,1158.250,0.800,0.935,0.938,0.625,0.625,1.000,1.000,0.750,0.700,0.909,0.625,1.000,0.909,0.500,1.000,0.909,
Emo_Nback_GE_20160913,LIBR,6X9N1DLT,4.000,1202.345,0.706,1153.967,0.750,1245.400,0.750,1154.250,0.700,1262.600,0.625,1193.648,0.675,1184.769,0.650,1137.200,0.750,1145.077,0.650,1316.231,0.650,1210.305,0.738,1130.412,0.850,1353.600,0.750,1162.200,0.750,1204.500,0.600,1190.078,0.637,1130.538,0.650,1251.917,0.600,1104.667,0.750,1309.455,0.550,1273.200,0.500,1177.333,0.600,1030.000,0.600,1340.429,0.700,1041.375,0.800,1326.500,0.600,1154.444,0.900,1255.250,0.400,1212.435,0.775,1171.882,0.850,1241.056,0.900,1211.462,0.650,1225.786,0.700,1129.500,0.800,1110.444,0.900,1243.714,0.700,1288.000,0.600,1209.556,0.900,1371.667,0.900,1173.833,0.600,1179.125,0.800,0.848,0.531,0.656,0.875,0.200,0.955,0.875,0.600,0.773,0.500,0.300,0.955,0.375,0.600,0.727,
Emo_Nback_GE_20160913,LIBR,8M6XN83T,2.000,944.119,0.738,883.719,0.800,918.852,0.675,993.640,0.625,984.618,0.850,846.730,0.787,736.176,0.850,773.333,0.750,862.357,0.700,1009.176,0.850,1055.673,0.688,1050.933,0.750,1100.750,0.600,1160.727,0.550,960.059,0.850,970.246,0.713,912.053,0.950,1094.077,0.650,956.333,0.450,946.562,0.800,641.111,0.900,907.714,0.700,1036.500,0.400,976.625,0.800,1155.900,1.000,1311.500,0.600,892.200,0.500,916.500,0.800,919.705,0.762,842.308,0.650,756.143,0.700,1014.625,0.800,1018.444,0.900,843.125,0.800,655.750,0.800,792.700,1.000,1038.111,0.900,841.000,0.500,890.000,0.600,1384.500,0.600,998.778,0.900,0.826,0.938,0.406,0.625,0.900,0.818,0.125,0.900,0.773,0.375,0.500,0.773,0.500,1.000,0.909,
Emo_Nback_Behavioral_20161208,LIBR,9UW3YHRB,2.000,1198.077,0.569,1200.348,0.575,1122.800,0.500,1209.875,0.600,1246.833,0.600,1247.268,0.512,1237.000,0.550,1162.250,0.400,1261.909,0.550,1304.727,0.550,1157.740,0.625,1166.750,0.600,1096.500,0.600,1165.846,0.650,1197.846,0.650,1289.256,0.537,1308.500,0.600,1282.900,0.500,1315.300,0.500,1250.364,0.550,1399.333,0.600,1136.500,0.400,1287.500,0.400,1406.333,0.600,1217.667,0.600,1380.500,0.600,1333.833,0.600,1063.200,0.500,1116.396,0.600,1082.364,0.550,962.700,0.500,1134.571,0.700,1243.846,0.650,1042.200,0.500,1188.000,0.400,1247.286,0.700,1182.800,0.500,1115.833,0.600,812.500,0.600,1021.857,0.700,1282.000,0.800,0.783,0.438,0.469,0.500,0.100,0.818,0.250,0.200,0.727,0.625,0.100,0.818,0.500,0.500,0.682,
Emo_Nback_GE_20160913,LIBR,ARVF2D21,2.000,920.369,0.931,849.359,0.975,938.795,0.975,858.432,0.925,1048.088,0.850,831.545,0.963,770.684,0.950,885.750,1.000,732.650,1.000,945.444,0.900,1015.361,0.900,924.100,1.000,994.632,0.950,1006.412,0.850,1163.562,0.800,979.493,0.912,857.789,0.950,1111.500,1.000,845.529,0.850,1094.176,0.850,761.222,0.900,1125.700,1.000,732.300,1.000,1005.625,0.800,944.700,1.000,1097.300,1.000,1007.286,0.700,1172.889,0.900,863.579,0.950,841.350,1.000,757.000,0.950,869.400,1.000,1002.000,0.850,779.200,1.000,645.800,1.000,733.000,1.000,897.300,1.000,903.500,1.000,880.556,0.900,1005.800,1.000,1151.571,0.700,1.000,0.969,0.812,0.875,1.000,1.000,1.000,0.900,1.000,0.875,0.800,1.000,0.500,0.900,0.955,
